data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16
1,0,9,20160712,0,59,2,2,20110613,NaN,18,70,61,20151123,20151123,0
1,0,9,20160712,0,59,2,2,20110613,NaN,18,70,61,20151123,20151123,0
1,0,9,20160712,0,59,2,2,20110613,NaN,28,62,57,20160530,20160530,0
1,0,9,20160712,0,59,2,2,20110613,NaN,28,62,57,20160530,20160530,0
1,0,9,20160712,0,59,2,2,20110613,NaN,23,57,48,20160819,20160820,19
1,0,9,20160712,0,59,2,2,20110613,NaN,23,57,48,20160819,20160820,19
1,0,9,20160712,0,59,2,2,20110613,NaN,13,62,57,20160322,20160322,0
1,0,9,20160712,0,59,2,2,20110613,NaN,13,62,57,20160322,20160322,0
1,0,9,20160712,0,59,2,2,20110613,NaN,25,70,61,20160427,20160427,0
1,0,6,20160712,0,75,0,2,20120730,NaN,15,53,46,20191209,20191210,30
1,0,6,20160712,0,75,0,2,20120730,NaN,15,62,57,20151212,20151214,52.99
1,0,6,20160712,0,75,0,2,20120730,NaN,15,0,1,20160711,20160712,31
1,0,6,20160712,0,75,0,2,20120730,NaN,18,62,87,20141006,20141007,24
1,0,6,20160712,0,103,0,4,20150519,NaN,23,86,40,20170601,20170601,1
1,0,6,20160712,0,103,0,4,20150519,NaN,16,85,84,20160924,20161001,171
1,0,6,20160712,0,103,0,4,20150519,NaN,15,62,57,20150725,20150725,1
1,0,6,20160712,0,103,0,4,20150519,NaN,13,57,48,20191210,20191211,19
1,0,6,20160712,0,103,0,4,20150519,NaN,18,62,57,20191218,20191218,0
1,0,11,20160712,0,198,1,3,20151207,20160714,23,7,8,20160629,20160630,30
1,0,3,20160712,0,45,2,3,20160205,20160801,23,62,57,20160417,20160418,15
1,0,3,20160712,0,45,2,3,20160205,20160801,23,62,57,20160706,20160707,28
1,0,8,20160712,0,233,1,2,20160402,20190503,13,0,1,20170716,20170716,1
1,0,8,20160712,0,233,1,2,20160402,20190503,21,70,61,20170425,20170426,25.99
1,0,11,20160713,0,207,1,3,20070911,NaN,23,62,50,20151105,20151107,39
1,0,0,20160713,0,207,1,3,20100908,NaN,15,0,1,20161122,20161123,17
1,0,0,20160713,0,207,1,3,20100908,NaN,23,52,45,20140328,20140328,3
1,0,0,20160713,0,207,1,3,20100908,NaN,15,53,46,20180921,20180922,20
1,0,0,20160713,0,207,1,3,20100908,NaN,15,57,48,20140128,20140128,3
1,0,0,20160713,0,207,1,3,20100908,NaN,25,62,57,20141230,20141231,25
1,0,0,20160713,0,207,1,3,20100908,NaN,13,62,57,20160705,20160713,187
1,0,0,20160713,0,207,1,3,20100908,NaN,15,62,57,20161107,20161108,31
1,0,0,20160713,0,207,1,3,20100908,NaN,13,57,48,20180125,20180125,2
1,0,3,20160713,0,202,1,7,20120524,NaN,25,57,48,20160331,20160805,3045
1,0,4,20160713,0,28,2,2,20120913,NaN,23,57,48,20160703,20160703,0
1,0,9,20160713,0,176,2,1,20131210,20180905,15,70,69,20160712,20160712,0
1,0,9,20160713,0,176,2,1,20131210,20180905,13,75,69,20180830,20180831,24
1,0,9,20160713,0,176,2,1,20131210,20180905,13,75,69,20180830,20180831,24
1,0,9,20160713,0,176,2,1,20131210,20180905,15,70,69,20160712,20160712,0
1,0,9,20160713,0,176,2,1,20131210,20180905,15,57,48,20160713,20160713,0
1,0,9,20160713,0,176,2,1,20131210,20180905,15,57,48,20160713,20160713,0
1,0,2,20160713,0,94,0,3,20150203,20181219,13,86,40,20150527,20150528,19
1,0,2,20160713,0,94,0,3,20150203,20181219,26,62,57,20160712,20160713,23
1,0,2,20160713,0,94,0,3,20150203,20181219,5,81,76,20150330,20150331,21
1,0,4,20160713,0,90,0,4,20160226,NaN,18,62,50,20180123,20180123,3
1,0,4,20160713,0,90,0,4,20160226,NaN,18,62,57,20180122,20180122,1
1,0,2,20160713,0,204,1,4,20160613,NaN,26,62,57,20180803,20180804,23
1,0,2,20160713,0,204,1,4,20160613,NaN,23,8,8,20160629,20160630,23
1,0,2,20160713,0,204,1,4,20160613,NaN,15,57,48,20170801,20170803,46
1,0,2,20160713,0,204,1,4,20160613,NaN,23,7,8,20160711,20160713,45
1,0,2,20160713,0,204,1,4,20160613,NaN,31,2,2,20161031,20161102,43.99
1,0,4,20160713,0,208,1,4,20160617,NaN,26,7,8,20160707,20160707,9
1,0,4,20160713,0,208,1,4,20160617,NaN,26,0,1,20160712,20160713,23
1,0,5,20160714,0,1,0,5,20080726,NaN,25,57,48,20140618,20140619,27
1,0,11,20160714,0,34,2,1,20090831,NaN,15,62,57,20150605,20150605,0
1,0,11,20160714,0,34,2,1,20090831,NaN,11,62,57,20150615,20150615,0
1,0,11,20160714,0,34,2,1,20090831,NaN,23,70,63,20160714,20160714,1
1,0,11,20160714,0,34,2,1,20090831,NaN,20,62,57,20150615,20150615,1
1,0,3,20160714,0,82,0,4,20120628,20180119,18,70,61,20160701,20160702,19
1,0,9,20160714,0,19,2,1,20150914,NaN,13,57,48,20181204,20181205,23
1,0,9,20160714,0,19,2,1,20150914,NaN,13,57,48,20170729,20170729,1
1,0,9,20160714,0,19,2,1,20150914,NaN,15,53,46,20171108,20171108,5
1,0,9,20160714,0,19,2,1,20150914,NaN,18,57,48,20160714,20160714,0
1,0,9,20160714,0,19,2,1,20150914,NaN,25,57,48,20170909,20170909,0
1,0,9,20160714,0,28,2,2,20151202,NaN,13,57,48,20160713,20160713,0
1,0,9,20160714,0,207,1,3,20160219,NaN,26,62,57,20160711,20160713,52.99
1,0,9,20160714,0,207,1,3,20160219,NaN,18,62,57,20170608,20170609,25
1,0,2,20160715,0,68,0,4,20111024,NaN,18,62,57,20160219,20160222,73.99
1,0,2,20160715,0,68,0,4,20111024,NaN,15,53,46,20160217,20160218,21
1,0,2,20160715,0,68,0,4,20111024,NaN,20,62,57,20160222,20160223,28.99
1,0,2,20160715,0,68,0,4,20111024,NaN,15,57,48,20171128,20171129,22
1,0,9,20160715,0,167,0,4,20140308,20181108,23,70,61,20160120,20160123,70.99
1,0,9,20160715,0,167,0,4,20140308,20181108,23,85,84,20160516,20160519,79.99
1,0,3,20160716,0,204,1,4,20080804,NaN,26,0,1,20161229,20161229,0
1,0,3,20160716,0,204,1,4,20080804,NaN,31,86,40,20160714,20160716,51
1,0,3,20160716,0,204,1,4,20080804,NaN,31,86,40,20160714,20160716,51
1,0,3,20160716,0,204,1,4,20080804,NaN,26,86,40,20160720,20160721,20
1,0,3,20160716,0,204,1,4,20080804,NaN,26,86,40,20160720,20160721,20
1,0,3,20160716,0,204,1,4,20080804,NaN,13,86,40,20180404,20180405,27
1,0,3,20160716,0,204,1,4,20080804,NaN,13,86,40,20180404,20180405,27
1,0,3,20160716,0,204,1,4,20080804,NaN,26,0,1,20161229,20161229,0
1,0,9,20160716,0,109,1,1,20140408,NaN,18,62,50,20160715,20160715,0
1,0,9,20160716,0,109,1,1,20140408,NaN,18,62,50,20160824,20160824,0
1,0,9,20160716,0,109,1,1,20140408,NaN,26,57,48,20170828,20170829,25.99
1,0,0,20160717,0,147,2,1,20141101,NaN,28,57,48,20160715,20160715,0
1,0,0,20160717,0,147,2,1,20141101,NaN,20,57,48,20151210,20151210,1
1,0,0,20160717,0,147,2,1,20141101,NaN,25,62,57,20150914,20150914,5
1,0,0,20160717,0,147,2,1,20141101,NaN,13,57,48,20160126,20160126,0
1,0,0,20160717,0,147,2,1,20141101,NaN,28,57,48,20160717,20160717,1
1,0,0,20160717,0,147,2,1,20141101,NaN,25,57,48,20170205,20170206,24
1,0,0,20160717,0,147,2,1,20141101,NaN,25,57,48,20161205,20161205,4
1,0,8,20160718,0,166,0,2,20160713,NaN,13,3,3,20160715,20160715,10
1,0,9,20160719,0,46,2,2,20031115,NaN,26,77,73,20140916,20140917,14
1,0,9,20160719,0,46,2,2,20031115,NaN,15,77,73,20160715,20160715,2
1,0,9,20160719,0,46,2,2,20031115,NaN,18,62,50,20170704,20170704,0
1,0,9,20160719,0,46,2,2,20031115,NaN,15,77,73,20160719,20160719,0
1,0,9,20160719,0,46,2,2,20031115,NaN,26,86,40,20160129,20160129,4
1,0,0,20160719,0,19,2,1,20060622,20200205,25,57,48,20150614,20150614,1
1,0,0,20160719,0,19,2,1,20060622,20200205,23,70,63,20150412,20150412,3
1,0,0,20160719,0,19,2,1,20060622,20200205,23,70,61,20150322,20150322,1
1,0,0,20160719,0,19,2,1,20060622,20200205,31,85,84,20150131,20150131,6
1,0,0,20160719,0,19,2,1,20060622,20200205,31,57,48,20170112,20170112,1
1,0,0,20160719,0,19,2,1,20060622,20200205,26,57,48,20160718,20160718,0
1,0,9,20160719,0,42,2,1,20070811,20171214,23,57,48,20141215,20141216,14
1,0,9,20160719,0,42,2,1,20070811,20171214,25,57,48,20160809,20160810,23
1,0,9,20160719,0,42,2,1,20070811,20171214,18,70,61,20160116,20160116,0
1,0,9,20160719,0,42,2,1,20070811,20171214,23,57,48,20160718,20160718,0
1,0,9,20160719,0,42,2,1,20070811,20171214,23,57,48,20160719,20160719,0
1,0,9,20160719,0,42,2,1,20070811,20171214,23,57,48,20160808,20160809,19
1,0,3,20160719,0,207,1,3,20081004,NaN,23,51,44,20200709,20200710,20
1,0,3,20160719,0,207,1,3,20081004,NaN,25,70,63,20190325,20190326,22
1,0,3,20160719,0,207,1,3,20081004,NaN,23,62,57,20191213,20191214,24
1,0,3,20160719,0,207,1,3,20081004,NaN,15,86,40,20160716,20160722,150
1,0,9,20160719,0,55,2,2,20120430,NaN,26,57,48,20160303,20160303,1
1,0,9,20160719,0,55,2,2,20120430,NaN,18,85,84,20200328,20200328,6
1,0,9,20160719,0,55,2,2,20120430,NaN,18,57,48,20190123,20190123,7
1,0,9,20160719,0,55,2,2,20120430,NaN,18,62,50,20160718,20160718,0
1,0,9,20160719,0,55,2,2,20120430,NaN,18,57,48,20160718,20160718,0
1,0,2,20160719,0,104,0,4,20140421,20190724,23,64,57,20160904,20160905,20
1,0,2,20160719,0,104,0,4,20140421,20190724,23,75,69,20180423,20180424,16
1,0,2,20160719,0,104,0,4,20140421,20190724,13,64,57,20160719,20160719,0
1,0,2,20160719,0,104,0,4,20140421,20190724,23,86,40,20170722,20170724,43
1,0,2,20160719,0,104,0,4,20140421,20190724,19,62,57,20141209,20141213,96
1,0,2,20160719,0,104,0,4,20140421,20190724,23,70,63,20140703,20140704,28
1,0,2,20160719,0,104,0,4,20140421,20190724,13,85,84,20190313,20190314,17
1,0,11,20160719,0,9,0,6,20160317,NaN,23,70,61,20160701,20160704,69
1,0,11,20160719,0,9,0,6,20160317,NaN,25,62,57,20160718,20160718,6
1,0,4,20160719,0,223,1,7,20160628,20190729,25,0,1,20160711,20160711,1
1,0,3,20160719,0,223,1,7,20160628,20190729,25,0,1,20160711,20160711,1
1,0,3,20160719,0,223,1,7,20160628,20190729,25,0,1,20190327,20190328,14
1,0,4,20160719,0,223,1,7,20160628,20190729,25,0,1,20190327,20190328,14
1,0,9,20160720,0,28,2,2,20090407,NaN,18,62,57,20160720,20160720,0
1,0,9,20160720,0,28,2,2,20090407,NaN,23,51,44,20160924,20160924,8
1,0,9,20160720,0,28,2,2,20090407,NaN,26,62,57,20160720,20160721,13
1,0,9,20160720,0,145,2,0,20090702,NaN,23,70,61,20190909,20190926,411
1,0,9,20160720,0,145,2,0,20090702,NaN,23,57,48,20160719,20160719,0
1,0,0,20160720,0,207,1,3,20131024,NaN,23,62,57,20200111,20200113,43
1,0,0,20160720,0,207,1,3,20131024,NaN,23,62,57,20200111,20200113,43
1,0,0,20160720,0,207,1,3,20131024,NaN,23,86,40,20160718,20160722,102
1,0,0,20160720,0,207,1,3,20131024,NaN,23,75,69,20151216,20151217,17
1,0,0,20160720,0,207,1,3,20131024,NaN,23,75,69,20151216,20151217,17
1,0,0,20160720,0,207,1,3,20131024,NaN,23,86,40,20160718,20160722,102
1,0,9,20160720,0,55,2,2,20140701,NaN,26,57,48,20200115,20200115,5
1,0,9,20160720,0,55,2,2,20140701,NaN,18,62,50,20161227,20161227,0
1,0,9,20160720,0,55,2,2,20140701,NaN,18,62,50,20151208,20151208,0
1,0,9,20160720,0,55,2,2,20140701,NaN,20,64,50,20150428,20150428,2
1,0,9,20160720,0,55,2,2,20140701,NaN,23,57,48,20190830,20190830,0
1,0,9,20160720,0,55,2,2,20140701,NaN,18,62,50,20151117,20151117,0
1,0,0,20160720,0,169,2,1,20141219,NaN,25,0,1,20161011,20161011,1
1,0,0,20160720,0,169,2,1,20141219,NaN,15,57,48,20180127,20180127,3
1,0,0,20160720,0,169,2,1,20141219,NaN,23,57,48,20180311,20180312,19
1,0,0,20160720,0,169,2,1,20141219,NaN,26,70,69,20160719,20160719,0
1,0,0,20160720,0,169,2,1,20141219,NaN,16,57,48,20170413,20170413,8
1,0,0,20160720,0,123,0,2,20160709,20200107,26,70,61,20181012,20181015,63
1,0,0,20160720,0,123,0,2,20160709,20200107,26,62,50,20160719,20160720,31
1,0,0,20160720,0,123,0,2,20160709,20200107,18,85,84,20170223,20170224,25.99
1,0,0,20160720,0,123,0,2,20160709,20200107,28,62,57,20160919,20160920,17
1,0,0,20160720,0,123,0,2,20160709,20200107,23,62,57,20160801,20160803,43
1,0,9,20160721,0,179,2,7,20040709,NaN,23,51,44,20160412,20160418,141
1,0,9,20160721,0,179,2,7,20040709,NaN,23,57,48,20160721,20160908,1172
1,0,9,20160721,0,179,2,7,20040709,NaN,23,70,63,20141107,20141120,305
1,0,7,20160721,0,207,1,3,20071004,NaN,11,2,2,20151214,20151216,40.99
1,0,7,20160721,0,207,1,3,20071004,NaN,26,62,57,20191106,20191107,20
1,0,3,20160721,0,207,1,3,20081004,NaN,23,62,57,20191213,20191214,24
1,0,3,20160721,0,207,1,3,20081004,NaN,25,70,63,20190325,20190326,22
1,0,3,20160721,0,207,1,3,20081004,NaN,15,86,40,20160716,20160722,150
1,0,3,20160721,0,207,1,3,20081004,NaN,23,51,44,20200709,20200710,20
1,0,0,20160721,0,223,1,3,20090530,NaN,26,77,73,20160229,20160302,43.99
1,0,0,20160721,0,223,1,3,20090530,NaN,25,77,73,20140504,20140507,73
1,0,0,20160721,0,223,1,3,20090530,NaN,25,62,57,20160720,20160721,25
1,0,0,20160721,0,223,1,3,20090530,NaN,23,51,44,20141213,20141215,46
1,0,0,20160721,0,223,1,3,20090530,NaN,25,57,48,20200427,20200427,1
1,0,0,20160721,0,202,1,2,20100309,NaN,15,62,57,20160715,20160721,142
1,0,0,20160721,0,202,1,2,20100309,NaN,25,86,40,20200203,20200204,19
1,0,0,20160721,0,202,1,2,20100309,NaN,26,0,1,20160815,20160815,1
1,0,5,20160721,0,25,2,1,20100424,NaN,18,47,80,20180517,20180518,25.99
1,0,5,20160721,0,25,2,1,20100424,NaN,13,0,1,20161103,20161103,0
1,0,5,20160721,0,25,2,1,20100424,NaN,23,70,61,20161116,20161126,241
1,0,5,20160721,0,25,2,1,20100424,NaN,13,57,48,20171230,20171230,3
1,0,0,20160721,0,207,1,3,20100720,NaN,28,62,57,20190222,20190223,24
1,0,0,20160721,0,207,1,3,20100720,NaN,11,0,1,20161230,20170103,93
1,0,0,20160721,0,207,1,3,20100720,NaN,25,62,50,20200210,20200211,24
1,0,0,20160721,0,207,1,3,20100720,NaN,18,62,57,20190128,20190129,24
1,0,0,20160721,0,207,1,3,20100720,NaN,23,62,57,20151004,20151008,102
1,0,0,20160721,0,207,1,3,20100720,NaN,18,62,57,20200213,20200214,22
1,0,0,20160721,0,207,1,3,20100720,NaN,15,86,40,20160716,20160727,265
1,0,5,20160721,0,138,0,8,20130930,20170112,25,57,48,20151104,20151105,21
1,0,5,20160721,0,138,0,8,20130930,20170112,23,77,73,20160719,20160722,76.99
1,0,5,20160721,0,138,0,8,20130930,20170112,23,62,57,20150917,20150918,17
1,0,5,20160721,0,138,0,8,20130930,20170112,25,62,87,20140519,20140519,1
1,0,5,20160721,0,138,0,8,20130930,20170112,25,62,57,20151003,20151006,76.99
1,0,5,20160721,0,138,0,8,20130930,20170112,26,62,50,20151128,20151128,1
1,0,5,20160721,0,138,0,8,20130930,20170112,25,62,68,20141215,20141217,43.99
1,0,5,20160721,0,138,0,8,20130930,20170112,11,62,57,20150324,20150325,28.99
1,0,9,20160721,0,223,1,3,20150709,NaN,26,0,1,20160719,20160720,25
1,0,9,20160721,0,223,1,3,20150709,NaN,15,77,73,20180605,20180607,39
1,0,9,20160721,0,82,0,4,20160130,NaN,28,2,3,20160219,20160220,27
1,0,9,20160721,0,82,0,4,20160130,NaN,25,62,57,20160721,20160722,20
1,0,9,20160721,0,82,0,4,20160130,NaN,13,57,48,20160217,20160218,23
1,0,9,20160721,0,82,0,4,20160130,NaN,13,57,48,20160721,20160721,4
1,0,5,20160721,0,202,1,2,20160512,NaN,25,0,1,20190803,20190805,45
1,0,11,20160721,0,27,2,2,20160521,20160721,23,57,48,20160708,20160709,20
1,0,9,20160722,0,12,0,4,20120825,NaN,25,53,47,20160722,20160725,64.99
1,0,9,20160722,0,12,0,4,20120825,NaN,25,62,57,20160720,20160720,8
1,0,3,20160722,0,142,2,1,20140813,NaN,23,62,57,20200622,20200622,6
1,0,3,20160722,0,142,2,1,20140813,NaN,13,57,48,20160722,20160722,0
1,0,3,20160722,0,142,2,1,20140813,NaN,13,57,48,20160722,20160722,0
1,0,3,20160722,0,142,2,1,20140813,NaN,26,57,48,20190820,20190820,0
1,0,3,20160722,0,142,2,1,20140813,NaN,18,57,48,20170118,20170118,1
1,0,2,20160722,0,99,0,5,20160217,NaN,18,62,57,20160916,20160924,190
1,0,2,20160722,0,99,0,5,20160217,NaN,20,62,57,20160716,20160722,141
1,0,8,20160722,0,13,0,5,20160610,NaN,13,57,48,20161108,20161109,17
1,0,8,20160722,0,13,0,5,20160610,NaN,23,70,61,20160626,20160627,23
1,0,8,20160722,0,13,0,5,20160610,NaN,23,70,61,20170705,20170706,28
1,0,8,20160722,0,13,0,5,20160610,NaN,18,62,50,20180213,20180213,0
1,0,11,20160722,0,43,2,1,20160623,20180912,13,57,48,20160625,20160625,0
1,0,11,20160722,0,43,2,1,20160623,20180912,13,57,48,20160722,20160722,0
1,0,11,20160722,0,129,0,1,20160706,NaN,15,56,46,20191213,20191213,2
1,0,8,20160723,0,216,1,7,20020528,NaN,18,57,48,20150806,20150806,3
1,0,8,20160723,0,216,1,7,20020528,NaN,30,0,1,20160718,20160726,185
1,0,8,20160723,0,216,1,7,20020528,NaN,26,86,40,20190401,20190416,361
1,0,11,20160724,0,142,2,1,20140703,NaN,25,57,48,20160723,20160723,0
1,0,11,20160724,0,142,2,1,20140703,NaN,23,57,48,20160316,20160316,0
1,0,9,20160724,0,142,2,1,20150918,NaN,26,57,48,20160724,20160724,0
1,0,9,20160724,0,142,2,1,20150918,NaN,25,57,48,20170603,20170603,6
1,0,9,20160724,0,142,2,1,20150918,NaN,23,57,48,20160724,20160724,1
1,0,9,20160724,0,142,2,1,20150918,NaN,11,62,57,20170605,20170605,3
1,0,9,20160724,0,142,2,1,20150918,NaN,15,57,48,20151006,20151006,0
1,0,9,20160724,0,142,2,1,20150918,NaN,28,57,48,20170918,20170918,3
1,0,0,20160725,0,188,1,7,20051005,NaN,23,62,50,20200610,20200613,61
1,0,0,20160725,0,188,1,7,20051005,NaN,15,57,43,20160625,20160808,1065
1,0,7,20160725,0,5,0,4,20130821,NaN,25,3,3,20170730,20170731,27
1,0,9,20160725,0,172,2,1,20150124,NaN,13,57,48,20160725,20160725,0
1,0,6,20160725,0,226,1,3,20160702,20161012,18,62,57,20160725,20160725,2
1,0,6,20160725,0,226,1,3,20160702,20161012,18,77,73,20160809,20160809,0
1,0,0,20160726,0,207,1,3,20021130,NaN,13,86,40,20160720,20160727,172
1,0,0,20160726,0,207,1,3,20021130,NaN,18,53,46,20160909,20160912,66
1,0,0,20160726,0,207,1,3,20021130,NaN,13,53,47,20160905,20160906,25.99
1,0,9,20160726,0,23,2,1,20061220,20200330,23,0,1,20191031,20191031,8
1,0,9,20160726,0,23,2,1,20061220,20200330,23,70,61,20170212,20170212,3
1,0,9,20160726,0,23,2,1,20061220,20200330,4,70,61,20160726,20160726,1
1,0,9,20160726,0,23,2,1,20061220,20200330,15,53,46,20190522,20190522,2
1,0,9,20160726,0,23,2,1,20061220,20200330,15,53,46,20170405,20170405,1
1,0,9,20160726,0,23,2,1,20061220,20200330,23,70,61,20140317,20140317,0
1,0,9,20160726,0,56,2,8,20101206,NaN,26,57,48,20160425,20160426,23
1,0,9,20160726,0,56,2,8,20101206,NaN,26,57,48,20170109,20170110,25.99
1,0,9,20160726,0,56,2,8,20101206,NaN,20,64,50,20160427,20160427,1
1,0,9,20160726,0,56,2,8,20101206,NaN,18,57,48,20160726,20160727,22
1,0,0,20160726,0,181,1,7,20150819,NaN,25,70,61,20150920,20151004,339
1,0,0,20160726,0,181,1,7,20150819,NaN,23,70,61,20160724,20160727,67
1,0,0,20160726,0,181,1,7,20150819,NaN,30,72,60,20161005,20161019,334
1,0,9,20160727,0,204,1,4,20021206,NaN,13,62,57,20141209,20141210,25.99
1,0,9,20160727,0,204,1,4,20021206,NaN,20,86,40,20160727,20160728,27
1,0,9,20160727,0,204,1,4,20021206,NaN,15,62,57,20150102,20150103,28.99
1,0,9,20160727,0,204,1,4,20021206,NaN,27,57,48,20160418,20160419,18
1,0,3,20160727,0,64,0,3,20050921,NaN,18,62,57,20160725,20160727,37
1,0,3,20160727,0,64,0,3,20050921,NaN,25,86,40,20160713,20160713,4
1,0,3,20160727,0,64,0,3,20050921,NaN,18,62,57,20141219,20141219,4
1,0,7,20160727,0,64,0,3,20080827,20200220,13,57,48,20180120,20180122,43.99
1,0,7,20160727,0,64,0,3,20080827,20200220,23,57,48,20171229,20171229,4
1,0,7,20160727,0,64,0,3,20080827,20200220,15,53,47,20161118,20161118,4
1,0,7,20160727,0,64,0,3,20080827,20200220,26,64,57,20180122,20180122,0
1,0,7,20160727,0,64,0,3,20080827,20200220,23,7,8,20160615,20160616,19
1,0,4,20160727,0,208,1,4,20090627,NaN,18,64,57,20171002,20171010,192
1,0,4,20160727,0,208,1,4,20090627,NaN,25,62,57,20190531,20190531,7
1,0,4,20160727,0,208,1,4,20090627,NaN,26,64,57,20160725,20160727,46
1,0,4,20160727,0,208,1,4,20090627,NaN,13,62,57,20190906,20190907,17
1,0,4,20160727,0,208,1,4,20090627,NaN,18,86,40,20190923,20190924,20
1,0,4,20160727,0,208,1,4,20090627,NaN,23,57,48,20140826,20140826,1
1,0,2,20160727,0,82,0,4,20160323,NaN,20,86,40,20190723,20190724,23
1,0,2,20160727,0,82,0,4,20160323,NaN,28,62,57,20160725,20160726,21
1,0,2,20160727,0,82,0,4,20160323,NaN,15,53,46,20161114,20161115,28
1,0,2,20160727,0,228,1,3,20160519,20190726,13,57,48,20180824,20180825,24
1,0,2,20160727,0,228,1,3,20160519,20190726,26,77,73,20160725,20160726,30
1,0,6,20160727,0,221,1,8,20160701,NaN,18,62,57,20171020,20171020,4
1,0,2,20160727,0,221,1,8,20160701,NaN,18,62,57,20171020,20171020,4
1,0,6,20160727,0,221,1,8,20160701,NaN,21,57,48,20180903,20180903,0
1,0,2,20160727,0,221,1,8,20160701,NaN,31,57,48,20180716,20180717,19
1,0,6,20160727,0,221,1,8,20160701,NaN,31,57,48,20180716,20180717,19
1,0,2,20160727,0,221,1,8,20160701,NaN,23,62,57,20200601,20200602,17
1,0,6,20160727,0,221,1,8,20160701,NaN,23,62,57,20200601,20200602,17
1,0,2,20160727,0,221,1,8,20160701,NaN,26,62,57,20161209,20161210,24
1,0,6,20160727,0,221,1,8,20160701,NaN,26,62,57,20161209,20161210,24
1,0,2,20160727,0,221,1,8,20160701,NaN,18,62,57,20181201,20181201,0
1,0,6,20160727,0,221,1,8,20160701,NaN,18,62,57,20181201,20181201,0
1,0,2,20160727,0,221,1,8,20160701,NaN,13,82,48,20180815,20180816,14
1,0,6,20160727,0,221,1,8,20160701,NaN,13,82,48,20180815,20180816,14
1,0,2,20160727,0,221,1,8,20160701,NaN,21,57,48,20180903,20180903,0
1,0,2,20160727,0,221,1,8,20160701,NaN,23,62,57,20180702,20180703,20
1,0,6,20160727,0,221,1,8,20160701,NaN,23,62,57,20180702,20180703,20
1,0,6,20160727,0,221,1,8,20160701,NaN,13,77,73,20200623,20200623,1
1,0,2,20160727,0,221,1,8,20160701,NaN,26,62,57,20170522,20170523,28
1,0,2,20160727,0,221,1,8,20160701,NaN,26,64,57,20180730,20180731,24
1,0,6,20160727,0,221,1,8,20160701,NaN,26,64,57,20180730,20180731,24
1,0,2,20160727,0,221,1,8,20160701,NaN,23,62,57,20181018,20181019,20
1,0,6,20160727,0,221,1,8,20160701,NaN,23,62,57,20181018,20181019,20
1,0,6,20160727,0,221,1,8,20160701,NaN,23,62,57,20180510,20180511,16
1,0,2,20160727,0,221,1,8,20160701,NaN,31,57,48,20180728,20180728,0
1,0,6,20160727,0,221,1,8,20160701,NaN,31,57,48,20180728,20180728,0
1,0,2,20160727,0,221,1,8,20160701,NaN,13,77,73,20200623,20200623,1
1,0,2,20160727,0,221,1,8,20160701,NaN,23,62,57,20180510,20180511,16
1,0,6,20160727,0,221,1,8,20160701,NaN,26,62,57,20170522,20170523,28
1,0,2,20160727,0,221,1,8,20160701,NaN,21,62,57,20180907,20180907,0
1,0,6,20160727,0,221,1,8,20160701,NaN,21,62,57,20180907,20180907,0
1,0,2,20160727,0,221,1,8,20160701,NaN,21,62,57,20180906,20180907,24
1,0,6,20160727,0,221,1,8,20160701,NaN,21,62,57,20180906,20180907,24
1,0,2,20160727,0,221,1,8,20160701,NaN,26,62,57,20160728,20160729,21
1,0,6,20160727,0,221,1,8,20160701,NaN,26,62,57,20160728,20160729,21
1,0,2,20160727,0,221,1,8,20160701,NaN,21,62,57,20180904,20180905,20
1,0,6,20160727,0,221,1,8,20160701,NaN,21,62,57,20180904,20180905,20
1,0,2,20160727,0,221,1,8,20160701,NaN,13,62,57,20160726,20160727,19
1,0,6,20160727,0,221,1,8,20160701,NaN,13,62,57,20160726,20160727,19
1,0,6,20160727,0,221,1,8,20160701,NaN,18,62,57,20181130,20181201,22
1,0,2,20160727,0,221,1,8,20160701,NaN,18,62,57,20181130,20181201,22
1,0,2,20160727,0,221,1,8,20160701,NaN,18,62,57,20191003,20191004,27
1,0,6,20160727,0,221,1,8,20160701,NaN,18,62,57,20191003,20191004,27
1,0,3,20160728,0,17,2,1,20021008,NaN,23,62,50,20140506,20140506,4
1,0,3,20160728,0,17,2,1,20021008,NaN,11,5,52,20160701,20160704,72
1,0,3,20160728,0,17,2,1,20021008,NaN,11,77,73,20160727,20160728,23
1,0,9,20160728,0,156,2,0,20130326,NaN,23,62,57,20170823,20170823,0
1,0,9,20160728,0,156,2,0,20130326,NaN,20,62,57,20200710,20200711,21
1,0,9,20160728,0,156,2,0,20130326,NaN,31,3,3,20151127,20151127,1
1,0,9,20160728,0,156,2,0,20130326,NaN,16,57,48,20140728,20140728,3
1,0,9,20160728,0,156,2,0,20130326,NaN,23,70,61,20160728,20160728,0
1,0,9,20160728,0,156,2,0,20130326,NaN,26,62,57,20140509,20140509,2
1,0,9,20160728,0,156,2,0,20130326,NaN,23,70,61,20160127,20160127,0
1,0,9,20160728,0,156,2,0,20130326,NaN,28,62,57,20140726,20140726,0
1,0,7,20160728,0,108,1,2,20150423,20180205,31,85,84,20160707,20160707,1
1,0,0,20160728,0,210,1,4,20150915,NaN,25,62,57,20180626,20180627,23
1,0,0,20160728,0,210,1,4,20150915,NaN,25,62,57,20160728,20160729,25.99
1,0,0,20160728,0,210,1,4,20150915,NaN,23,75,69,20160119,20160120,28
